True_Label,Predicted_Label,Predicted_Probability,Confidence_Score,Correct
1,1,0.9999264858773171,0.9999264858773171,1
0,0,3.088107487311826e-05,0.9999691189251269,1
0,0,0.00020905897010714073,0.9997909410298929,1
0,0,0.0005627813958302948,0.9994372186041697,1
1,1,0.9991346364330833,0.9991346364330833,1
1,1,0.9999999583441024,0.9999999583441024,1
0,0,8.509393417311412e-14,0.999999999999915,1
1,1,0.9999930008038462,0.9999930008038462,1
0,0,0.005634429001134462,0.9943655709988656,1
0,0,2.514423957005009e-06,0.999997485576043,1
0,0,0.0002429145229984049,0.9997570854770016,1
1,1,1.0,1.0,1
1,1,1.0,1.0,1
1,1,0.999999961332375,0.999999961332375,1
1,1,1.0,1.0,1
1,1,1.0,1.0,1
1,1,0.9999999999918106,0.9999999999918106,1
1,1,1.0,1.0,1
0,0,3.9369458314977847e-19,1.0,1
0,0,5.4764534650522944e-05,0.9999452354653495,1
1,1,0.9999917599992654,0.9999917599992654,1
1,1,0.9999999868980782,0.9999999868980782,1
1,1,0.9999897134926408,0.9999897134926408,1
1,1,1.0,1.0,1
0,0,2.0486099108750574e-14,0.9999999999999795,1
0,0,0.017983169845012924,0.9820168301549871,1
1,1,0.9999999996426743,0.9999999996426743,1
0,0,1.0835611149670253e-11,0.9999999999891643,1
1,1,0.9999999989325881,0.9999999989325881,1
0,0,0.010913559333330663,0.9890864406666693,1
0,0,5.831683138560842e-07,0.9999994168316861,1
0,0,2.77182044930482e-07,0.999999722817955,1
1,1,0.9999999977512983,0.9999999977512983,1
0,0,0.000578504019242258,0.9994214959807577,1
1,1,0.9999999999642364,0.9999999999642364,1
1,1,0.9999999999996962,0.9999999999996962,1
0,0,0.0002108990458695571,0.9997891009541304,1
0,0,1.6217167437503142e-17,1.0,1
1,1,0.9636655677432089,0.9636655677432089,1
1,1,1.0,1.0,1
0,0,2.7682090412629723e-11,0.9999999999723179,1
0,0,9.261277067877645e-05,0.9999073872293213,1
1,1,0.9999999999492235,0.9999999999492235,1
0,0,1.978759261338951e-06,0.9999980212407387,1
0,0,0.0002719465982883266,0.9997280534017117,1
0,0,3.6820175640754045e-11,0.9999999999631798,1
0,0,1.787951526263552e-17,1.0,1
1,1,0.9999992302350035,0.9999992302350035,1
1,1,1.0,1.0,1
1,1,0.9999238340183816,0.9999238340183816,1
1,1,0.9999999999170806,0.9999999999170806,1
1,1,0.9999999999961207,0.9999999999961207,1
1,1,0.9999999999999893,0.9999999999999893,1
1,1,0.9999999992306479,0.9999999992306479,1
0,0,6.604420443098581e-19,1.0,1
1,1,0.9999999999999956,0.9999999999999956,1
0,0,7.969414953888847e-19,1.0,1
1,1,0.9999999999999998,0.9999999999999998,1
1,1,0.9999999999999902,0.9999999999999902,1
1,1,0.9999999597187185,0.9999999597187185,1
1,1,0.9974192863620022,0.9974192863620022,1
0,0,6.215953034554019e-16,0.9999999999999993,1
0,0,1.0195694944238123e-13,0.9999999999998981,1
1,1,1.0,1.0,1
0,0,4.6167995555070126e-07,0.9999995383200444,1
1,1,1.0,1.0,1
0,0,1.5153827125856313e-14,0.9999999999999849,1
1,1,1.0,1.0,1
1,1,0.9999999999995992,0.9999999999995992,1
0,0,0.01856122752758683,0.9814387724724132,1
0,0,1.4456420629883068e-22,1.0,1
0,0,4.176545332674505e-15,0.9999999999999958,1
0,0,2.3035597969065142e-05,0.999976964402031,1
1,1,0.9999999999968203,0.9999999999968203,1
0,0,2.9948311001692174e-08,0.999999970051689,1
0,0,5.379581289903192e-10,0.9999999994620419,1
1,1,0.999999999999998,0.999999999999998,1
0,0,6.31639092106284e-13,0.9999999999993684,1
1,1,0.9999999999999949,0.9999999999999949,1
1,1,0.9999999999999278,0.9999999999999278,1
1,1,0.9997960907901384,0.9997960907901384,1
1,1,0.9993694591736443,0.9993694591736443,1
1,1,0.9998806350077067,0.9998806350077067,1
1,1,0.9999999999999998,0.9999999999999998,1
1,1,1.0,1.0,1
0,0,5.951100040195763e-16,0.9999999999999994,1
1,1,0.9999999971445162,0.9999999971445162,1
1,1,0.9999998536604627,0.9999998536604627,1
1,1,1.0,1.0,1
1,1,0.9999999999999887,0.9999999999999887,1
1,1,1.0,1.0,1
0,0,1.1269718288010486e-16,0.9999999999999999,1
0,0,0.00015565342131764663,0.9998443465786824,1
1,1,0.9999999999999973,0.9999999999999973,1
0,0,1.1864106649293296e-11,0.9999999999881359,1
1,1,0.999997698669005,0.999997698669005,1
0,0,5.5103762668865574e-11,0.9999999999448962,1
0,0,0.0002560776874396476,0.9997439223125604,1
0,0,0.006256887188309791,0.9937431128116903,1
1,1,0.9999952971797302,0.9999952971797302,1
1,1,1.0,1.0,1
1,1,1.0,1.0,1
0,0,1.986651708783403e-13,0.9999999999998014,1
1,1,1.0,1.0,1
1,1,0.9999999999997002,0.9999999999997002,1
1,1,0.9999746198671092,0.9999746198671092,1
0,0,1.4199670794818406e-05,0.9999858003292051,1
1,1,0.9999999104542698,0.9999999104542698,1
1,1,0.9999999559253535,0.9999999559253535,1
0,0,5.568047357538111e-07,0.9999994431952642,1
1,1,1.0,1.0,1
0,0,5.0743343356981273e-05,0.999949256656643,1
1,1,0.9999999999999722,0.9999999999999722,1
0,0,9.685059694739573e-12,0.999999999990315,1
1,1,0.9997048160985195,0.9997048160985195,1
1,1,1.0,1.0,1
1,1,0.9999999985547832,0.9999999985547832,1
0,0,3.867746615469003e-18,1.0,1
1,1,0.9999999999997689,0.9999999999997689,1
1,1,0.9999293346215286,0.9999293346215286,1
1,1,0.9999999999912432,0.9999999999912432,1
1,1,0.9999999999999982,0.9999999999999982,1
0,0,9.441830218919566e-12,0.9999999999905582,1
1,1,1.0,1.0,1
0,0,7.094740476678761e-06,0.9999929052595233,1
1,1,0.9999681506073568,0.9999681506073568,1
1,1,1.0,1.0,1
1,1,1.0,1.0,1
1,1,0.999999999999073,0.999999999999073,1
1,1,0.999742970086579,0.999742970086579,1
0,0,1.652321349410282e-15,0.9999999999999983,1
1,1,0.999999952331853,0.999999952331853,1
0,0,8.806077394190758e-08,0.9999999119392261,1
0,0,8.254197964021697e-06,0.999991745802036,1
0,0,0.001720436419248948,0.9982795635807511,1
1,1,0.9999999999974092,0.9999999999974092,1
1,1,1.0,1.0,1
1,1,0.9999997965911581,0.9999997965911581,1
1,1,0.999999999760592,0.999999999760592,1
1,1,1.0,1.0,1
0,0,3.154474072033811e-08,0.9999999684552593,1
1,1,0.9999207724391462,0.9999207724391462,1
1,1,0.9999713745630453,0.9999713745630453,1
0,0,0.04541208648680234,0.9545879135131976,1
1,1,0.9999999999964533,0.9999999999964533,1
1,1,0.9999999999999998,0.9999999999999998,1
0,0,6.032082980478394e-13,0.9999999999993968,1
0,0,0.00024366666881473333,0.9997563333311853,1
1,1,0.9999949344760444,0.9999949344760444,1
1,1,0.9978930228379809,0.9978930228379809,1
0,0,1.0703878149681993e-14,0.9999999999999893,1
1,1,0.9999994565273125,0.9999994565273125,1
0,1,0.8038962832023516,0.8038962832023516,0
1,1,1.0,1.0,1
0,0,1.0530385610824082e-13,0.9999999999998948,1
0,0,2.0209522408909364e-13,0.9999999999997979,1
1,1,0.9999999631105514,0.9999999631105514,1
0,0,1.0537791828666529e-07,0.9999998946220817,1
0,0,5.143723025750007e-09,0.999999994856277,1
1,1,0.9999999974104743,0.9999999974104743,1
1,1,0.999999999999972,0.999999999999972,1
1,1,0.9999999999999998,0.9999999999999998,1
0,0,1.7161322175340198e-08,0.9999999828386779,1
1,1,0.9999999999999949,0.9999999999999949,1
1,1,1.0,1.0,1
0,0,8.458403565167842e-17,0.9999999999999999,1
1,1,1.0,1.0,1
1,1,0.9999999999999223,0.9999999999999223,1
1,1,1.0,1.0,1
0,0,1.1245451355291833e-06,0.9999988754548644,1
1,1,0.9999999999924802,0.9999999999924802,1
0,0,2.7676285283576786e-16,0.9999999999999998,1
1,1,1.0,1.0,1
1,1,1.0,1.0,1
1,1,0.9999999999999656,0.9999999999999656,1
0,0,0.00019890820596573533,0.9998010917940343,1
1,1,0.999999999999835,0.999999999999835,1
0,0,6.9312459869698944e-15,0.9999999999999931,1
1,1,0.9984474829344998,0.9984474829344998,1
1,1,1.0,1.0,1
1,1,0.9999999999999996,0.9999999999999996,1
1,1,0.9999999412945645,0.9999999412945645,1
0,0,8.176355749754369e-11,0.9999999999182364,1
0,0,8.833348098032783e-11,0.9999999999116665,1
1,1,1.0,1.0,1
1,1,0.9999946640409065,0.9999946640409065,1
1,1,0.9999938036723183,0.9999938036723183,1
1,1,0.9999999999737437,0.9999999999737437,1
1,1,1.0,1.0,1
1,1,0.9999999999998248,0.9999999999998248,1
0,0,5.041591644278558e-09,0.9999999949584083,1
0,0,1.3681578869930923e-06,0.999998631842113,1
0,0,0.0002168410504290749,0.9997831589495709,1
0,0,2.9095994225899432e-05,0.9999709040057742,1
0,0,7.151060126600885e-08,0.9999999284893988,1
1,1,1.0,1.0,1
1,1,0.9999999999999551,0.9999999999999551,1
0,0,2.085955119150434e-15,0.9999999999999979,1
1,1,0.9997987588309184,0.9997987588309184,1
0,0,2.1554977773798228e-10,0.9999999997844502,1
1,1,0.9999999999999996,0.9999999999999996,1
0,0,0.00021273691366288194,0.9997872630863371,1
1,1,0.9999999981905374,0.9999999981905374,1
0,0,3.881567461336015e-20,1.0,1
0,0,0.13131251810090244,0.8686874818990975,1
1,1,0.9999999999949138,0.9999999999949138,1
1,1,0.9999999674894233,0.9999999674894233,1
1,1,0.9999999560259955,0.9999999560259955,1
1,1,0.999999999627851,0.999999999627851,1
0,0,2.9536547041359345e-23,1.0,1
0,0,4.655190403656934e-05,0.9999534480959634,1
1,1,0.9999999999999971,0.9999999999999971,1
1,1,0.9999999999999789,0.9999999999999789,1
0,0,2.8478390464694427e-15,0.9999999999999971,1
1,1,1.0,1.0,1
1,1,0.9999999999999878,0.9999999999999878,1
0,0,0.00021901329221007227,0.9997809867077899,1
1,1,0.9999999999965761,0.9999999999965761,1
0,0,2.607874231940076e-07,0.9999997392125768,1
0,0,0.0006460433968665677,0.9993539566031334,1
1,1,0.9999907341899277,0.9999907341899277,1
0,0,0.0008910670129620838,0.999108932987038,1
1,1,0.9999999999999998,0.9999999999999998,1
0,0,0.0009631684053636666,0.9990368315946363,1
1,1,0.9999999999999254,0.9999999999999254,1
1,1,0.9999999999998361,0.9999999999998361,1
0,0,9.511002006161145e-06,0.9999904889979938,1
1,1,0.9999999999996378,0.9999999999996378,1
1,1,0.999999999841171,0.999999999841171,1
1,1,0.9999999827218503,0.9999999827218503,1
1,1,1.0,1.0,1
0,0,0.0042584172686249795,0.995741582731375,1
0,0,3.1357761711908834e-12,0.9999999999968642,1
0,0,0.00021739969835720042,0.9997826003016428,1
1,1,0.9999999999999942,0.9999999999999942,1
1,1,0.9999994789271285,0.9999994789271285,1
1,1,0.9999999245223364,0.9999999245223364,1
0,0,0.005556366392973797,0.9944436336070263,1
1,1,0.9999999999999356,0.9999999999999356,1
1,1,0.9999971294098882,0.9999971294098882,1
0,0,0.00039152242916952457,0.9996084775708305,1
1,1,0.9999978567597503,0.9999978567597503,1
0,0,2.113180175300059e-13,0.9999999999997887,1
1,1,0.9999864192089943,0.9999864192089943,1
1,1,0.9998203312560101,0.9998203312560101,1
1,1,0.9999999999999996,0.9999999999999996,1
0,0,0.00016070794713711424,0.9998392920528629,1
1,1,0.9977645443521579,0.9977645443521579,1
0,0,1.2235434816039639e-07,0.9999998776456518,1
0,0,2.8903188822595113e-05,0.9999710968111774,1
1,1,0.9999999874369546,0.9999999874369546,1
0,0,6.340954575867454e-17,0.9999999999999999,1
1,1,1.0,1.0,1
1,1,0.9370864531586228,0.9370864531586228,1
0,0,0.0007920835655081542,0.9992079164344918,1
0,0,3.5062083623609494e-22,1.0,1
1,1,0.9999999999998823,0.9999999999998823,1
1,1,0.9999841000409201,0.9999841000409201,1
0,0,1.192653746262388e-08,0.9999999880734626,1
1,1,1.0,1.0,1
1,1,1.0,1.0,1
0,0,0.004085800971182432,0.9959141990288176,1
1,1,0.999905691152888,0.999905691152888,1
0,0,1.958692636124374e-06,0.9999980413073639,1
0,0,1.1106448397747236e-09,0.9999999988893552,1
0,0,0.0006269787856929861,0.999373021214307,1
1,1,0.9999999999992726,0.9999999999992726,1
1,1,0.9999999996174493,0.9999999996174493,1
0,0,2.978694029103517e-14,0.9999999999999702,1
1,1,0.9999999999998732,0.9999999999998732,1
1,1,0.9999999999999996,0.9999999999999996,1
0,0,0.0003747090671006951,0.9996252909328993,1
1,1,0.9986947300256339,0.9986947300256339,1
1,1,0.9999999998834916,0.9999999998834916,1
0,0,5.283497049313747e-06,0.9999947165029507,1
1,1,1.0,1.0,1
0,0,4.848863295484444e-15,0.9999999999999951,1
1,1,0.9999999999986815,0.9999999999986815,1
1,1,0.9999999508243,0.9999999508243,1
0,0,5.3725988330292845e-08,0.9999999462740117,1
1,1,1.0,1.0,1
1,1,0.9999999999986504,0.9999999999986504,1
1,1,0.9999999999993163,0.9999999999993163,1
1,1,0.9999999956788947,0.9999999956788947,1
1,1,0.9999999729949175,0.9999999729949175,1
0,0,0.00012290104581839546,0.9998770989541816,1
1,1,0.9999982622430219,0.9999982622430219,1
1,1,1.0,1.0,1
0,0,8.215012562184832e-18,1.0,1
1,1,0.9999999999998261,0.9999999999998261,1
0,0,3.4558411763665066e-08,0.9999999654415882,1
1,1,1.0,1.0,1
1,1,0.9999999999999747,0.9999999999999747,1
0,0,4.338232113279169e-08,0.9999999566176788,1
1,1,0.9999999999999776,0.9999999999999776,1
0,0,1.0778696765434477e-08,0.9999999892213033,1
0,0,4.3885416932104605e-06,0.9999956114583068,1
0,0,2.6352127421013923e-05,0.999973647872579,1
1,1,1.0,1.0,1
0,0,2.6644694897177975e-05,0.9999733553051028,1
1,1,0.9999999999910953,0.9999999999910953,1
0,0,3.631085255126125e-16,0.9999999999999997,1
1,1,0.9998142302858547,0.9998142302858547,1
0,0,3.013087460452064e-08,0.9999999698691254,1
1,1,0.999841122885358,0.999841122885358,1
1,1,0.9992788102091588,0.9992788102091588,1
0,0,0.0001413664512736498,0.9998586335487264,1
0,0,1.266716043106292e-06,0.9999987332839569,1
1,1,0.9999999999999889,0.9999999999999889,1
1,1,1.0,1.0,1
0,0,2.534083602039212e-11,0.9999999999746592,1
1,1,0.9999999999992144,0.9999999999992144,1
0,0,5.434391278527491e-15,0.9999999999999946,1
0,0,0.00301211751252884,0.9969878824874712,1
1,1,1.0,1.0,1
0,0,8.42476015403604e-11,0.9999999999157524,1
1,1,0.9999999990535866,0.9999999990535866,1
1,1,0.9999999999968019,0.9999999999968019,1
1,1,0.999889765625039,0.999889765625039,1
1,1,0.9999999999999867,0.9999999999999867,1
0,0,0.00010318751311026933,0.9998968124868898,1
1,1,0.999999999988632,0.999999999988632,1
1,1,0.9999973996724678,0.9999973996724678,1
1,1,0.9999999999999964,0.9999999999999964,1
0,0,4.829071672947294e-06,0.999995170928327,1
1,1,0.9999922654600776,0.9999922654600776,1
0,0,3.352824191692921e-07,0.9999996647175808,1
1,1,0.999991206616638,0.999991206616638,1
1,1,1.0,1.0,1
1,1,0.9999679376875225,0.9999679376875225,1
0,0,1.177904622693675e-06,0.9999988220953773,1
0,0,1.7566067600759566e-10,0.9999999998243393,1
1,1,0.999999999999968,0.999999999999968,1
1,1,0.9999999999999434,0.9999999999999434,1
1,1,0.9999958742456028,0.9999958742456028,1
0,0,1.9542231566649896e-14,0.9999999999999805,1
1,1,0.9999999999999956,0.9999999999999956,1
1,1,0.9999628370104937,0.9999628370104937,1
1,1,0.999999994159412,0.999999994159412,1
1,1,1.0,1.0,1
1,1,0.9999999999937295,0.9999999999937295,1
0,0,0.002188858234533982,0.997811141765466,1
1,1,1.0,1.0,1
1,1,0.9999999999999993,0.9999999999999993,1
1,1,0.9999982330700891,0.9999982330700891,1
1,1,0.9999834466521923,0.9999834466521923,1
0,0,7.623198848265137e-09,0.9999999923768012,1
0,0,0.004728034440701492,0.9952719655592985,1
1,1,0.9999999999999718,0.9999999999999718,1
1,1,0.9999999996885827,0.9999999996885827,1
1,1,0.9999999999919607,0.9999999999919607,1
1,1,0.9998612081921534,0.9998612081921534,1
1,1,0.9999999974527893,0.9999999974527893,1
1,1,0.9999999999881581,0.9999999999881581,1
1,1,0.9999999999999996,0.9999999999999996,1
1,1,1.0,1.0,1
1,1,1.0,1.0,1
1,1,0.9999999875533175,0.9999999875533175,1
0,0,3.95988760844094e-15,0.999999999999996,1
1,1,0.9999999999994591,0.9999999999994591,1
1,1,0.9999999999999711,0.9999999999999711,1
1,1,0.9999999998392246,0.9999999998392246,1
0,0,0.00010998036653897554,0.999890019633461,1
1,1,0.9999999119334988,0.9999999119334988,1
1,1,1.0,1.0,1
1,1,1.0,1.0,1
1,1,0.9999999999999856,0.9999999999999856,1
1,1,1.0,1.0,1
1,1,0.999999958570937,0.999999958570937,1
1,1,0.9999999999999978,0.9999999999999978,1
0,0,3.548754660561929e-05,0.9999645124533943,1
0,0,2.084564449774759e-06,0.9999979154355503,1
1,1,0.9999998980249443,0.9999998980249443,1
1,1,1.0,1.0,1
0,0,1.0895930232012319e-07,0.9999998910406976,1
1,1,0.9999999965549156,0.9999999965549156,1
1,1,0.9999902822474304,0.9999902822474304,1
1,1,0.999999948601201,0.999999948601201,1
1,1,0.9999999716137481,0.9999999716137481,1
0,0,1.3914005008712248e-07,0.99999986085995,1
0,0,5.2249420186870875e-11,0.9999999999477506,1
1,1,1.0,1.0,1
1,1,0.8159740611077658,0.8159740611077658,1
0,0,2.0417322225490193e-06,0.9999979582677775,1
1,1,0.9999999999845472,0.9999999999845472,1
1,1,0.9999850518758986,0.9999850518758986,1
1,1,0.9999999999627498,0.9999999999627498,1
0,0,6.354044540888988e-05,0.9999364595545911,1
1,1,0.9999999997506099,0.9999999997506099,1
0,0,2.355877361895265e-19,1.0,1
1,1,0.9999999264632403,0.9999999264632403,1
1,1,0.9999886230473237,0.9999886230473237,1
1,1,0.999290421834953,0.999290421834953,1
0,0,0.03689733112315264,0.9631026688768474,1
1,1,0.9999999999874325,0.9999999999874325,1
1,1,1.0,1.0,1
0,0,0.0024854803433253573,0.9975145196566746,1
1,1,1.0,1.0,1
1,1,0.9999997118130313,0.9999997118130313,1
1,1,0.9999999999973868,0.9999999999973868,1
1,1,1.0,1.0,1
1,1,0.9999999980600764,0.9999999980600764,1
0,0,3.0271982275911744e-06,0.9999969728017724,1
1,1,0.999999994395905,0.999999994395905,1
1,1,0.9999999999996978,0.9999999999996978,1
1,1,0.9999999999999922,0.9999999999999922,1
1,1,0.9998163714825505,0.9998163714825505,1
1,1,1.0,1.0,1
1,1,1.0,1.0,1
1,1,1.0,1.0,1
1,1,0.9999999697024089,0.9999999697024089,1
1,1,0.9999999999999953,0.9999999999999953,1
1,1,0.9999999999804385,0.9999999999804385,1
1,1,0.9999999990784938,0.9999999990784938,1
1,1,0.9999892671312779,0.9999892671312779,1
1,1,1.0,1.0,1
1,1,0.9999999999053044,0.9999999999053044,1
1,1,1.0,1.0,1
1,1,0.9999886246048301,0.9999886246048301,1
0,0,3.4843344908518095e-12,0.9999999999965157,1
1,1,0.9999999999996574,0.9999999999996574,1
1,1,1.0,1.0,1
0,0,4.146780916442463e-21,1.0,1
0,0,1.4933068494141978e-05,0.9999850669315059,1
1,1,0.9999999999999902,0.9999999999999902,1
1,1,0.9999970662933753,0.9999970662933753,1
1,1,1.0,1.0,1
0,0,1.4318147860420096e-05,0.9999856818521395,1
0,0,1.2281290073383215e-09,0.999999998771871,1
1,1,0.9999999999999927,0.9999999999999927,1
1,1,0.9999999999980915,0.9999999999980915,1
1,1,1.0,1.0,1
1,1,0.9973509032319656,0.9973509032319656,1
1,1,0.9999999997350217,0.9999999997350217,1
0,0,2.580015973414978e-05,0.9999741998402658,1
1,1,0.9999999999996576,0.9999999999996576,1
0,0,1.4721824719232332e-16,0.9999999999999999,1
0,0,4.0040496573229865e-06,0.9999959959503427,1
0,0,1.2683540707726659e-05,0.9999873164592923,1
1,1,0.9999999999994218,0.9999999999994218,1
1,1,0.9999999771738749,0.9999999771738749,1
0,0,0.0005217543080342026,0.9994782456919657,1
1,1,0.9999989719170013,0.9999989719170013,1
1,1,0.9999999999995288,0.9999999999995288,1
1,1,0.9944212988091428,0.9944212988091428,1
1,1,0.9999999415707078,0.9999999415707078,1
0,0,8.089856893371954e-11,0.9999999999191014,1
0,0,3.2233034333838937e-12,0.9999999999967767,1
0,0,3.8818774963646355e-08,0.999999961181225,1
1,1,0.9999999999999953,0.9999999999999953,1
1,1,0.9999999999988636,0.9999999999988636,1
0,0,1.8216798088100164e-09,0.9999999981783202,1
0,0,4.496513602221257e-06,0.9999955034863978,1
0,0,1.0190389581094022e-21,1.0,1
0,0,1.6368561485651214e-06,0.9999983631438515,1
1,1,0.9999999996007727,0.9999999996007727,1
1,1,0.999999999999996,0.999999999999996,1
0,0,8.501569911450926e-08,0.9999999149843009,1
1,1,0.9999999999999998,0.9999999999999998,1
0,0,2.2828338701766655e-06,0.9999977171661298,1
0,0,3.740685268128103e-15,0.9999999999999962,1
1,1,0.9999999999997691,0.9999999999997691,1
1,1,0.9999978559883251,0.9999978559883251,1
1,1,0.9999465717099043,0.9999465717099043,1
1,1,1.0,1.0,1
1,1,0.9999999971891038,0.9999999971891038,1
1,1,0.9999197721237699,0.9999197721237699,1
1,1,0.9999999999999059,0.9999999999999059,1
1,1,0.9999800264740466,0.9999800264740466,1
1,1,0.9999859082596624,0.9999859082596624,1
1,1,0.999999999999996,0.999999999999996,1
0,0,3.093213581073531e-11,0.9999999999690679,1
1,1,0.9999997600665241,0.9999997600665241,1
1,1,0.9999876779556479,0.9999876779556479,1
1,1,0.9999999650093553,0.9999999650093553,1
1,1,1.0,1.0,1
0,0,7.066887087870471e-08,0.9999999293311291,1
1,1,1.0,1.0,1
1,1,0.999798692195957,0.999798692195957,1
0,0,7.55817732808829e-19,1.0,1
0,0,3.0876366811491776e-16,0.9999999999999997,1
1,1,1.0,1.0,1
1,1,1.0,1.0,1
0,0,9.962541719218201e-05,0.9999003745828078,1
1,1,0.9999999999999998,0.9999999999999998,1
1,1,1.0,1.0,1
1,1,0.9999999999999964,0.9999999999999964,1
1,1,0.9999999979742711,0.9999999979742711,1
1,1,1.0,1.0,1
1,1,0.9999999999999727,0.9999999999999727,1
0,0,0.0020105271941179524,0.997989472805882,1
1,1,0.9999989123063608,0.9999989123063608,1
1,1,0.999999999999994,0.999999999999994,1
1,1,0.9998027357567661,0.9998027357567661,1
0,0,5.191726133391844e-15,0.9999999999999948,1
1,1,0.9999999999999345,0.9999999999999345,1
1,1,1.0,1.0,1
1,1,0.9999586318160683,0.9999586318160683,1
0,0,2.1834835681991585e-05,0.999978165164318,1
0,0,2.7740588846529963e-05,0.9999722594111534,1
0,0,1.6764263953581412e-21,1.0,1
0,0,4.372065126239524e-06,0.9999956279348737,1
0,0,0.00027432458541707023,0.9997256754145829,1
0,0,1.0603849305669012e-07,0.9999998939615069,1
1,1,0.9999999999656353,0.9999999999656353,1
1,1,1.0,1.0,1
1,1,0.9999902862718033,0.9999902862718033,1
0,0,3.585124239727416e-23,1.0,1
0,0,1.2435535788254304e-05,0.9999875644642118,1
1,1,1.0,1.0,1
0,0,1.721341051392646e-08,0.9999999827865895,1
1,1,0.9999999998188367,0.9999999998188367,1
1,1,0.9999999999984508,0.9999999999984508,1
1,1,0.9999999999999971,0.9999999999999971,1
0,0,0.0002059753028918516,0.9997940246971081,1
1,1,0.9999999999967313,0.9999999999967313,1
1,1,0.9999999999991931,0.9999999999991931,1
1,1,0.9999999999787401,0.9999999999787401,1
1,1,0.9999999999996689,0.9999999999996689,1
1,1,0.9999999999996134,0.9999999999996134,1
1,1,0.9999999999996838,0.9999999999996838,1
0,0,3.4379473632372464e-06,0.9999965620526368,1
1,1,0.9999999169316756,0.9999999169316756,1
0,0,1.0408299645177562e-14,0.9999999999999896,1
1,1,1.0,1.0,1
1,1,1.0,1.0,1
1,1,0.9999999999984932,0.9999999999984932,1
0,0,4.489069974089031e-06,0.9999955109300259,1
0,0,0.0001645214403256595,0.9998354785596744,1
1,1,0.9999999999971305,0.9999999999971305,1
1,1,0.9999999999900231,0.9999999999900231,1
1,1,0.9999999999504645,0.9999999999504645,1
0,0,4.550921344288603e-21,1.0,1
0,0,1.6099217903790084e-05,0.9999839007820962,1
0,0,4.73970865037273e-10,0.9999999995260291,1
0,0,1.4660932290953e-07,0.9999998533906771,1
1,1,0.9988220298432496,0.9988220298432496,1
1,1,0.999571299429724,0.999571299429724,1
1,1,0.9999754981653297,0.9999754981653297,1
0,0,3.688018899666233e-09,0.9999999963119811,1
0,0,2.1259143780414433e-09,0.9999999978740857,1
0,0,2.977179796312742e-05,0.9999702282020368,1
0,0,0.0002283669399575938,0.9997716330600424,1
1,1,0.9999999999828928,0.9999999999828928,1
1,1,0.9999999879896805,0.9999999879896805,1
0,0,2.7980914165038093e-15,0.9999999999999972,1
1,1,0.9999999738458445,0.9999999738458445,1
1,1,0.9999999932040433,0.9999999932040433,1
1,1,1.0,1.0,1
0,0,3.1319883601802574e-17,1.0,1
1,1,0.9999913013743907,0.9999913013743907,1
1,1,0.9999999999946838,0.9999999999946838,1
1,1,0.9999999999988807,0.9999999999988807,1
1,1,0.9999728916087192,0.9999728916087192,1
1,1,0.9999999999999996,0.9999999999999996,1
1,1,0.9666527065184726,0.9666527065184726,1
0,0,4.4698240564868225e-08,0.9999999553017594,1
0,0,6.223363498560493e-06,0.9999937766365015,1
0,0,0.0006984828583858729,0.9993015171416141,1
0,0,4.2477442448023985e-16,0.9999999999999996,1
1,1,0.9986995968297558,0.9986995968297558,1
1,1,0.9999968644739702,0.9999968644739702,1
0,0,3.1983822561328605e-12,0.9999999999968017,1
1,1,0.9999997851075249,0.9999997851075249,1
0,0,6.19896056914469e-07,0.9999993801039431,1
0,0,0.000289657769099294,0.9997103422309007,1
1,1,0.9999999999999964,0.9999999999999964,1
1,1,1.0,1.0,1
1,1,0.9999977099361302,0.9999977099361302,1
1,1,0.9999739116870505,0.9999739116870505,1
1,1,1.0,1.0,1
1,1,1.0,1.0,1
1,1,0.9999342010381869,0.9999342010381869,1
1,1,0.9999999999999996,0.9999999999999996,1
1,1,0.9999954897964146,0.9999954897964146,1
1,1,0.9999993742273484,0.9999993742273484,1
1,1,0.999999997814464,0.999999997814464,1
0,0,1.9438254008199513e-06,0.9999980561745991,1
1,1,0.9999999943677271,0.9999999943677271,1
1,1,1.0,1.0,1
0,0,4.82902958242261e-06,0.9999951709704176,1
1,1,0.999996425784647,0.999996425784647,1
0,0,3.708931168334252e-07,0.9999996291068831,1
1,1,0.9999999999674578,0.9999999999674578,1
0,0,4.586846644734808e-21,1.0,1
0,0,3.1117832403802854e-10,0.9999999996888217,1
1,1,0.9999999971456319,0.9999999971456319,1
1,1,0.9999171366525464,0.9999171366525464,1
1,1,0.9999999999261506,0.9999999999261506,1
1,1,0.9999999997832509,0.9999999997832509,1
0,0,1.1716148106319502e-08,0.999999988283852,1
1,1,0.9999999999999529,0.9999999999999529,1
0,0,3.519703508548258e-17,1.0,1
0,0,0.00031827149000759094,0.9996817285099924,1
0,0,0.00030008678188914065,0.9996999132181109,1
1,1,0.9999953085447072,0.9999953085447072,1
0,0,4.5749784038049193e-10,0.9999999995425022,1
1,1,0.9999999890019643,0.9999999890019643,1
1,1,0.9999999999798299,0.9999999999798299,1
1,1,0.9999999999998272,0.9999999999998272,1
0,0,2.9250182134998564e-06,0.9999970749817865,1
1,1,0.9999999999999993,0.9999999999999993,1
1,1,1.0,1.0,1
1,1,0.9999999999999984,0.9999999999999984,1
1,1,0.9999504295847752,0.9999504295847752,1
1,1,0.9999994017738733,0.9999994017738733,1
