True_Label,Pred_TPE,Pred_GWO,Prob_TPE_Unstable,Prob_GWO_Unstable,Conf_TPE,Conf_GWO,Correct_TPE,Correct_GWO,Agreement
1,1,1,0.9999999991953661,0.9999999947141969,0.9999999991953661,0.9999999947141969,1,1,1
1,1,1,0.99995441955121,0.9999542188597096,0.99995441955121,0.9999542188597096,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
1,1,1,0.9999973901693369,0.9999968902495441,0.9999973901693369,0.9999968902495441,1,1,1
1,1,1,0.9999999999996627,0.9999999999999993,0.9999999999996627,0.9999999999999993,1,1,1
0,0,0,1.1075902186156213e-06,3.458187371169315e-07,0.9999988924097813,0.9999996541812629,1,1,1
1,1,1,0.999998801931869,0.9999902167866433,0.999998801931869,0.9999902167866433,1,1,1
0,0,0,1.0919619089321579e-07,2.4931422152307405e-08,0.9999998908038091,0.9999999750685779,1,1,1
1,1,1,0.999999966366732,0.9999999935298372,0.999999966366732,0.9999999935298372,1,1,1
1,1,1,0.9999999999727567,0.9999999996847324,0.9999999999727567,0.9999999996847324,1,1,1
1,1,1,0.9977372551227224,0.958979987806178,0.9977372551227224,0.958979987806178,1,1,1
0,0,0,7.300639835906492e-14,4.896786967562039e-13,0.999999999999927,0.9999999999995103,1,1,1
0,0,0,3.3352872352658103e-07,3.545023607766444e-07,0.9999996664712765,0.9999996454976392,1,1,1
1,1,1,0.9999999268078421,0.999999113891435,0.9999999268078421,0.999999113891435,1,1,1
0,0,0,1.159841147718533e-08,5.983482048478762e-08,0.9999999884015885,0.9999999401651796,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
0,0,0,5.6890543494813356e-06,5.88587170113818e-06,0.9999943109456505,0.9999941141282989,1,1,1
1,1,1,0.9999999999988316,0.9999999999999887,0.9999999999988316,0.9999999999999887,1,1,1
0,0,0,4.9050611376925943e-20,2.316774536933887e-22,1.0,1.0,1,1,1
0,0,0,2.2277522490006885e-08,5.104653776687783e-09,0.9999999777224775,0.9999999948953462,1,1,1
0,0,0,2.5142971385269394e-09,4.6830663987801974e-08,0.9999999974857029,0.999999953169336,1,1,1
0,0,0,1.6808300695955232e-12,2.1841676325411627e-12,0.9999999999983191,0.9999999999978159,1,1,1
1,1,1,0.9976451450767538,0.9972940584418831,0.9976451450767538,0.9972940584418831,1,1,1
0,0,0,0.04542128488782226,0.028667205192197034,0.9545787151121777,0.971332794807803,1,1,1
0,0,0,1.0125678793876368e-13,1.1556223427907314e-13,0.9999999999998987,0.9999999999998844,1,1,1
0,0,0,3.1712322509141114e-12,1.1846549165605967e-12,0.9999999999968288,0.9999999999988154,1,1,1
0,0,0,1.9201856668605306e-15,3.9931483568902505e-15,0.9999999999999981,0.999999999999996,1,1,1
0,0,0,5.301533074530735e-16,9.894111518758247e-17,0.9999999999999994,0.9999999999999999,1,1,1
1,1,1,0.9999999999998352,0.9999999999987326,0.9999999999998352,0.9999999999987326,1,1,1
1,1,1,0.9999999999999896,1.0,0.9999999999999896,1.0,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
0,0,0,0.0016274373222080684,0.0036730895797157347,0.998372562677792,0.9963269104202843,1,1,1
1,1,1,0.9999632163063115,0.9999850166803829,0.9999632163063115,0.9999850166803829,1,1,1
0,0,0,5.144284504995302e-17,2.9592602296712305e-19,1.0,1.0,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
1,1,1,0.9999998278249945,0.9999999689027607,0.9999998278249945,0.9999999689027607,1,1,1
0,0,0,0.001151902344572597,0.00116909102966884,0.9988480976554274,0.9988309089703311,1,1,1
1,1,1,0.9999999999999172,0.9999999999901672,0.9999999999999172,0.9999999999901672,1,1,1
1,1,1,0.9999999999937625,0.9999999999952809,0.9999999999937625,0.9999999999952809,1,1,1
1,1,1,0.9999999999998745,0.9999999999998097,0.9999999999998745,0.9999999999998097,1,1,1
0,0,0,5.4106157248753285e-05,7.252569738578801e-05,0.9999458938427512,0.9999274743026142,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
0,0,0,7.942441405466552e-17,1.264278082931968e-17,0.9999999999999999,1.0,1,1,1
0,0,0,7.071818143388343e-21,1.0023284923971093e-19,1.0,1.0,1,1,1
0,0,0,7.98872589469525e-06,2.0822920098513936e-06,0.9999920112741053,0.9999979177079902,1,1,1
0,0,0,1.6698774378793507e-21,1.2927838052246367e-22,1.0,1.0,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
1,1,1,0.9999999545810431,0.999999989531062,0.9999999545810431,0.999999989531062,1,1,1
0,0,0,6.676372594160403e-10,5.579183536282669e-11,0.9999999993323627,0.9999999999442082,1,1,1
1,1,1,0.9999999999999998,1.0,0.9999999999999998,1.0,1,1,1
0,0,0,9.895044136818849e-08,1.3907193599180216e-06,0.9999999010495586,0.9999986092806401,1,1,1
0,0,0,8.365826577098546e-09,1.7812057452631517e-09,0.9999999916341734,0.9999999982187943,1,1,1
1,1,1,0.9993934265330466,0.9999505930066156,0.9993934265330466,0.9999505930066156,1,1,1
1,1,1,0.9999999999999973,0.9999999999999998,0.9999999999999973,0.9999999999999998,1,1,1
0,0,0,3.769129394471938e-09,1.27439095088969e-09,0.9999999962308707,0.9999999987256091,1,1,1
1,1,1,0.9999910669829026,0.999999310225403,0.9999910669829026,0.999999310225403,1,1,1
1,1,1,0.9999999999998528,0.9999999999999605,0.9999999999998528,0.9999999999999605,1,1,1
0,0,0,7.334747470578146e-12,3.0329387720266063e-13,0.9999999999926652,0.9999999999996967,1,1,1
0,0,0,1.1970702363363051e-11,1.80824256728219e-13,0.9999999999880292,0.9999999999998191,1,1,1
1,1,1,0.9999999972106983,0.9999999874019344,0.9999999972106983,0.9999999874019344,1,1,1
1,1,1,0.9999994173177211,0.9999998344035123,0.9999994173177211,0.9999998344035123,1,1,1
0,0,0,2.8974735852913566e-15,8.852905825654751e-14,0.9999999999999971,0.9999999999999115,1,1,1
0,0,0,7.280706777807474e-10,1.3339839093692938e-09,0.9999999992719293,0.9999999986660161,1,1,1
0,0,0,5.9095141714475415e-12,4.8842972422019386e-15,0.9999999999940905,0.9999999999999951,1,1,1
1,1,1,0.9998210338736221,0.9999818176260303,0.9998210338736221,0.9999818176260303,1,1,1
0,0,0,6.088335794085307e-06,4.771049844134227e-05,0.9999939116642059,0.9999522895015587,1,1,1
0,0,0,0.0006245296483507436,0.00016277496856400444,0.9993754703516493,0.999837225031436,1,1,1
0,0,0,0.00017066465616105448,6.325117529660958e-06,0.999829335343839,0.9999936748824704,1,1,1
1,1,1,0.9968343332205258,0.9997204103821838,0.9968343332205258,0.9997204103821838,1,1,1
1,1,1,0.999999993742358,0.9999999826439493,0.999999993742358,0.9999999826439493,1,1,1
0,0,0,6.269851375182339e-13,6.978284288948907e-13,0.9999999999993731,0.9999999999993022,1,1,1
1,1,1,0.9999616541282709,0.9999873178628633,0.9999616541282709,0.9999873178628633,1,1,1
0,0,0,0.0005274330108007523,0.006388911684371725,0.9994725669891993,0.9936110883156283,1,1,1
0,0,0,1.4670119733785208e-06,1.975300265429357e-06,0.9999985329880267,0.9999980246997345,1,1,1
0,0,0,0.0005920242541959069,1.3050938485653292e-05,0.9994079757458041,0.9999869490615143,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
1,1,1,0.9999999709563632,0.9999999998794775,0.9999999709563632,0.9999999998794775,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
1,1,1,0.9999999999983711,0.9999999999995706,0.9999999999983711,0.9999999999995706,1,1,1
1,1,1,1.0,0.9999999999999996,1.0,0.9999999999999996,1,1,1
0,0,0,4.081444102661158e-18,4.8516055892693536e-18,1.0,1.0,1,1,1
0,0,0,1.1694182253082956e-05,5.497615762057344e-05,0.9999883058177469,0.9999450238423794,1,1,1
1,1,1,0.9999986980575746,0.9999897119998538,0.9999986980575746,0.9999897119998538,1,1,1
1,1,1,0.9999999984017456,0.9999999998995817,0.9999999984017456,0.9999999998995817,1,1,1
1,1,1,0.9999468715006113,0.9999826242617459,0.9999468715006113,0.9999826242617459,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
0,0,0,2.541071623820666e-13,5.229703505129123e-15,0.9999999999997459,0.9999999999999948,1,1,1
0,0,0,0.0022954617515338607,0.003715814600713632,0.9977045382484662,0.9962841853992863,1,1,1
1,1,1,0.9999999999456777,0.9999999999499651,0.9999999999456777,0.9999999999499651,1,1,1
0,0,0,3.3952186458724965e-14,3.6207042151112894e-12,0.999999999999966,0.9999999999963793,1,1,1
1,1,1,0.9999999999776537,0.9999999997809057,0.9999999999776537,0.9999999997809057,1,1,1
0,0,0,0.01952359908040477,0.13719588496727858,0.9804764009195952,0.8628041150327215,1,1,1
0,0,0,3.728364475954108e-06,7.933050057632968e-07,0.9999962716355241,0.9999992066949942,1,1,1
0,0,0,1.654303147933336e-08,8.912846185112355e-08,0.9999999834569685,0.9999999108715382,1,1,1
1,1,1,0.9999999999560081,0.9999999995921942,0.9999999999560081,0.9999999995921942,1,1,1
0,0,0,0.0017342381515880485,0.001430437125358983,0.998265761848412,0.998569562874641,1,1,1
1,1,1,0.9999999999994282,0.999999999999966,0.9999999999994282,0.999999999999966,1,1,1
1,1,1,0.9999999999996598,0.9999999999985509,0.9999999999996598,0.9999999999985509,1,1,1
0,0,0,3.170334925942334e-05,0.00016439896798461237,0.9999682966507406,0.9998356010320154,1,1,1
0,0,0,1.4862961240596688e-18,1.76866454169487e-18,1.0,1.0,1,1,1
1,1,1,0.9878393865523816,0.9859829393469842,0.9878393865523816,0.9859829393469842,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
0,0,0,1.1262163242144028e-11,1.2700569184673604e-11,0.9999999999887378,0.9999999999872994,1,1,1
0,0,0,0.0001239979621009369,4.463054982183373e-05,0.9998760020378991,0.9999553694501782,1,1,1
1,1,1,0.9999999999502698,0.9999999999928331,0.9999999999502698,0.9999999999928331,1,1,1
0,0,0,8.25019360542545e-08,5.501004339127533e-07,0.9999999174980639,0.9999994498995661,1,1,1
0,0,0,0.00011111664231590497,2.374858505888162e-05,0.9998888833576841,0.9999762514149411,1,1,1
0,0,0,2.960668716514173e-09,4.2642967753377834e-10,0.9999999970393313,0.9999999995735703,1,1,1
0,0,0,8.388434865782689e-18,5.19489258031502e-18,1.0,1.0,1,1,1
1,1,1,0.999999999056445,0.999999956412344,0.999999999056445,0.999999956412344,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
1,1,1,0.9997147087616745,0.9999693241238993,0.9997147087616745,0.9999693241238993,1,1,1
1,1,1,0.9999999999978542,0.9999999999965212,0.9999999999978542,0.9999999999965212,1,1,1
1,1,1,0.999999999997953,0.9999999999997753,0.999999999997953,0.9999999999997753,1,1,1
1,1,1,0.9999999999999996,1.0,0.9999999999999996,1.0,1,1,1
1,1,1,0.9999999907315781,0.9999999999468898,0.9999999907315781,0.9999999999468898,1,1,1
0,0,0,1.0303592027684707e-18,4.809207348582197e-19,1.0,1.0,1,1,1
1,1,1,0.9999999999999964,0.9999999999999878,0.9999999999999964,0.9999999999999878,1,1,1
0,0,0,7.52639831121389e-19,1.7041297807826942e-19,1.0,1.0,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
1,1,1,0.9999999999999998,1.0,0.9999999999999998,1.0,1,1,1
1,1,1,0.9999999772561031,0.9999999902490363,0.9999999772561031,0.9999999902490363,1,1,1
1,1,1,0.9920040218515592,0.9892601327729484,0.9920040218515592,0.9892601327729484,1,1,1
0,0,0,9.295262595699582e-17,1.8409357181063262e-16,0.9999999999999999,0.9999999999999998,1,1,1
0,0,0,5.265933913265348e-13,9.064967076470646e-15,0.9999999999994734,0.9999999999999909,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
0,0,0,2.1833864041701673e-09,2.9391437196133647e-08,0.9999999978166136,0.9999999706085628,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
0,0,0,2.704554380708038e-14,4.080473351674167e-15,0.9999999999999729,0.9999999999999959,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
1,1,1,0.9999999999871987,0.9999999999982254,0.9999999999871987,0.9999999999982254,1,1,1
0,0,0,0.004429770381946686,0.0016479039683001734,0.9955702296180533,0.9983520960316998,1,1,1
0,0,0,5.914027161441309e-22,7.550024192063791e-23,1.0,1.0,1,1,1
0,0,0,2.141787466681572e-14,2.562227746437804e-15,0.9999999999999786,0.9999999999999974,1,1,1
0,0,0,1.3398795665487129e-06,4.6544150197818066e-06,0.9999986601204335,0.9999953455849803,1,1,1
1,1,1,0.9999999999977798,0.9999999999998883,0.9999999999977798,0.9999999999998883,1,1,1
0,0,0,1.4510163410314459e-09,3.9243138245373554e-08,0.9999999985489837,0.9999999607568617,1,1,1
0,0,0,1.2511546638537942e-11,1.1976074949919414e-12,0.9999999999874885,0.9999999999988024,1,1,1
1,1,1,0.9999999999999998,1.0,0.9999999999999998,1.0,1,1,1
0,0,0,1.308909131981722e-13,1.7470948001566346e-13,0.9999999999998691,0.9999999999998253,1,1,1
1,1,1,1.0,0.999999999999996,1.0,0.999999999999996,1,1,1
1,1,1,0.9999999999999907,0.9999999999999747,0.9999999999999907,0.9999999999999747,1,1,1
1,1,1,0.9995991175293049,0.999837115010714,0.9995991175293049,0.999837115010714,1,1,1
1,1,1,0.9997489273286613,0.9983973832082541,0.9997489273286613,0.9983973832082541,1,1,1
1,1,1,0.9996573666085408,0.9997534220510753,0.9996573666085408,0.9997534220510753,1,1,1
1,1,1,0.9999999999999936,0.9999999999999998,0.9999999999999936,0.9999999999999998,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
0,0,0,3.555809547948931e-16,1.250156348462842e-15,0.9999999999999997,0.9999999999999988,1,1,1
1,1,1,0.9999999999882481,0.9999999994360356,0.9999999999882481,0.9999999994360356,1,1,1
1,1,1,0.9999999460492088,0.99999999674443,0.9999999460492088,0.99999999674443,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
1,1,1,0.9999999999999865,1.0,0.9999999999999865,1.0,1,1,1
1,1,1,0.9999999999999998,1.0,0.9999999999999998,1.0,1,1,1
0,0,0,7.037857235890389e-17,1.2396637802569878e-15,0.9999999999999999,0.9999999999999988,1,1,1
0,0,0,2.1564340384421796e-05,7.0845177444025944e-06,0.9999784356596155,0.9999929154822556,1,1,1
1,1,1,0.9999999999999993,1.0,0.9999999999999993,1.0,1,1,1
0,0,0,7.384932427476615e-14,2.837244204601351e-13,0.9999999999999262,0.9999999999997162,1,1,1
1,1,1,0.9999921728603376,0.9999754293773574,0.9999921728603376,0.9999754293773574,1,1,1
0,0,0,7.777535528466442e-12,4.991182782677035e-11,0.9999999999922224,0.9999999999500881,1,1,1
0,0,0,0.0007669401622002669,7.572553824369196e-05,0.9992330598377998,0.9999242744617564,1,1,1
0,0,0,0.00018089615405713266,0.006429027167938594,0.9998191038459429,0.9935709728320614,1,1,1
1,1,1,0.9999996008541004,0.9999992789716471,0.9999996008541004,0.9999992789716471,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
0,0,0,2.467642333929705e-13,1.6120872135591521e-12,0.9999999999997532,0.999999999998388,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
1,1,1,0.9999999999999853,0.9999999999999833,0.9999999999999853,0.9999999999999833,1,1,1
1,1,1,0.9999736385260067,0.9999672804162488,0.9999736385260067,0.9999672804162488,1,1,1
0,0,0,7.875597765362562e-06,8.682863673327357e-06,0.9999921244022346,0.9999913171363267,1,1,1
1,1,1,0.9999997977262814,0.9999999767731736,0.9999997977262814,0.9999999767731736,1,1,1
1,1,1,0.9999999778368611,0.9999999828465557,0.9999999778368611,0.9999999828465557,1,1,1
0,0,0,6.789793281592292e-08,9.557778570835442e-07,0.9999999321020672,0.9999990442221429,1,1,1
1,1,1,0.9999999999999951,0.9999999999999998,0.9999999999999951,0.9999999999999998,1,1,1
0,0,0,1.5213955891645599e-05,5.142625890811019e-06,0.9999847860441083,0.9999948573741092,1,1,1
1,1,1,0.9999999999999967,0.9999999999999662,0.9999999999999967,0.9999999999999662,1,1,1
0,0,0,3.225593617343682e-11,2.4726399732717036e-11,0.999999999967744,0.9999999999752736,1,1,1
1,1,1,0.9996114707286733,0.9992432240123961,0.9996114707286733,0.9992432240123961,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
1,1,1,0.999999999996583,0.9999999999860816,0.999999999996583,0.9999999999860816,1,1,1
0,0,0,1.407064739399993e-18,6.984383409006644e-18,1.0,1.0,1,1,1
1,1,1,0.9999999999998899,0.999999999999464,0.9999999999998899,0.999999999999464,1,1,1
1,1,1,0.9999871607019208,0.9994205598494984,0.9999871607019208,0.9994205598494984,1,1,1
1,1,1,0.9999999998521802,0.9999999999881601,0.9999999998521802,0.9999999999881601,1,1,1
1,1,1,1.0,0.9999999999999996,1.0,0.9999999999999996,1,1,1
0,0,0,4.839637294649866e-13,4.7646093615710764e-12,0.999999999999516,0.9999999999952354,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
0,0,0,9.292168189520294e-07,9.839101551004684e-07,0.9999990707831811,0.9999990160898449,1,1,1
1,1,1,0.9999967150007311,0.9998433235240043,0.9999967150007311,0.9998433235240043,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
1,1,1,0.9999999999999407,0.9999999999999376,0.9999999999999407,0.9999999999999376,1,1,1
1,1,1,0.9999819151111061,0.9999900786677213,0.9999819151111061,0.9999900786677213,1,1,1
0,0,0,5.865402801327045e-16,1.7486203491945577e-16,0.9999999999999994,0.9999999999999998,1,1,1
1,1,1,0.9999999922370327,0.9999999856538577,0.9999999922370327,0.9999999856538577,1,1,1
0,0,0,2.937097030946426e-10,9.382545359903423e-08,0.9999999997062903,0.9999999061745464,1,1,1
0,0,0,3.368452557033416e-08,4.5648813545100957e-07,0.9999999663154744,0.9999995435118646,1,1,1
0,0,0,0.0004286666239347721,0.000217817794810989,0.9995713333760652,0.999782182205189,1,1,1
1,1,1,0.9999999999987101,0.9999999999974423,0.9999999999987101,0.9999999999974423,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
1,1,1,0.999999539060398,0.9999999989517314,0.999999539060398,0.9999999989517314,1,1,1
1,1,1,0.9999999996289246,0.9999999999795082,0.9999999996289246,0.9999999999795082,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
0,0,0,9.386972004478124e-09,4.348122803913958e-09,0.999999990613028,0.9999999956518772,1,1,1
1,1,1,0.9995612917601713,0.9991326043656455,0.9995612917601713,0.9991326043656455,1,1,1
1,1,1,0.9999846704932975,0.9999861671843199,0.9999846704932975,0.9999861671843199,1,1,1
0,0,0,0.0007202862410455605,0.002022819883029199,0.9992797137589544,0.9979771801169708,1,1,1
1,1,1,0.999999999993934,0.9999999999970668,0.999999999993934,0.9999999999970668,1,1,1
1,1,1,0.9999999999999998,1.0,0.9999999999999998,1.0,1,1,1
0,0,0,2.0613576377796733e-14,1.1874321510833404e-13,0.9999999999999793,0.9999999999998812,1,1,1
0,0,0,0.00018737207406379743,0.005172167750136971,0.9998126279259362,0.994827832249863,1,1,1
1,1,1,0.9999996499929004,0.99999184538606,0.9999996499929004,0.99999184538606,1,1,1
1,1,1,0.999543731030666,0.9999230434196963,0.999543731030666,0.9999230434196963,1,1,1
0,0,0,1.7921657584847338e-13,3.896308658754947e-14,0.9999999999998208,0.999999999999961,1,1,1
1,1,1,0.9999548438280876,0.99999982597634,0.9999548438280876,0.99999982597634,1,1,1
0,1,1,0.7382420099043139,0.7528789301386288,0.7382420099043139,0.7528789301386288,0,0,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
0,0,0,3.677780517900284e-14,1.8047279185976306e-14,0.9999999999999633,0.9999999999999819,1,1,1
0,0,0,4.4326866399248724e-13,1.4232887742885582e-13,0.9999999999995567,0.9999999999998577,1,1,1
1,1,1,0.999999973314476,0.9999994753947531,0.999999973314476,0.9999994753947531,1,1,1
0,0,0,5.545587182358023e-09,1.1939617291106205e-09,0.9999999944544128,0.9999999988060383,1,1,1
0,0,0,4.1505633068130194e-10,1.0822861135892651e-09,0.9999999995849437,0.9999999989177139,1,1,1
1,1,1,0.9999999966487929,0.9999999993651911,0.9999999966487929,0.9999999993651911,1,1,1
1,1,1,0.999999999999496,0.9999999999996585,0.999999999999496,0.9999999999996585,1,1,1
1,1,1,1.0,0.9999999999999998,1.0,0.9999999999999998,1,1,1
0,0,0,1.090289283512464e-09,2.0714677204456984e-09,0.9999999989097107,0.9999999979285322,1,1,1
1,1,1,0.9999999999999822,0.9999999999999973,0.9999999999999822,0.9999999999999973,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
0,0,0,1.2042175416065771e-16,2.881063894654954e-16,0.9999999999999999,0.9999999999999997,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
1,1,1,0.9999999999999973,0.9999999999999702,0.9999999999999973,0.9999999999999702,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
0,0,0,3.038161782493807e-07,1.0307867521647389e-07,0.9999996961838218,0.9999998969213247,1,1,1
1,1,1,0.9999999999904499,0.9999999999987665,0.9999999999904499,0.9999999999987665,1,1,1
0,0,0,1.3677830766255833e-16,3.390235283734928e-16,0.9999999999999999,0.9999999999999997,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
1,1,1,0.9999999999999609,0.9999999999999585,0.9999999999999609,0.9999999999999585,1,1,1
0,0,0,7.715023335747842e-06,1.768243760426473e-05,0.9999922849766643,0.9999823175623958,1,1,1
1,1,1,0.9999999999970026,0.9999999999985723,0.9999999999970026,0.9999999999985723,1,1,1
0,0,0,1.1217528048430579e-16,6.58444532330211e-17,0.9999999999999999,0.9999999999999999,1,1,1
1,1,1,0.9999065638856316,0.9991711591659581,0.9999065638856316,0.9991711591659581,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
1,1,1,0.9999999999999998,1.0,0.9999999999999998,1.0,1,1,1
1,1,1,0.9999998954125747,0.9999999250863815,0.9999998954125747,0.9999999250863815,1,1,1
0,0,0,6.405757028333036e-11,1.6192926107493452e-11,0.9999999999359425,0.9999999999838071,1,1,1
0,0,0,1.1153771618952205e-11,1.7761076004929532e-12,0.9999999999888463,0.9999999999982239,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
1,1,1,0.9999999497890947,0.999999866139406,0.9999999497890947,0.999999866139406,1,1,1
1,1,1,0.9999981127540117,0.9999978833478733,0.9999981127540117,0.9999978833478733,1,1,1
1,1,1,0.9999999999971214,0.9999999999961982,0.9999999999971214,0.9999999999961982,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
1,1,1,0.9999999999996636,0.9999999999998905,0.9999999999996636,0.9999999999998905,1,1,1
0,0,0,3.917158831545786e-08,9.058181332207667e-08,0.9999999608284117,0.9999999094181867,1,1,1
0,0,0,5.535740558169311e-08,3.955473391297783e-06,0.9999999446425945,0.9999960445266087,1,1,1
0,0,0,0.000620409970894303,0.00014268947043784047,0.9993795900291057,0.9998573105295622,1,1,1
0,0,0,5.189204119099703e-06,3.536503160184901e-07,0.9999948107958809,0.999999646349684,1,1,1
0,0,0,2.0465463154873413e-09,1.7422853939705574e-08,0.9999999979534537,0.9999999825771461,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
1,1,1,0.9999999999999865,0.9999999999999811,0.9999999999999865,0.9999999999999811,1,1,1
0,0,0,7.676614979491427e-17,1.4727906900023175e-17,0.9999999999999999,1.0,1,1,1
1,1,1,0.9998541255044414,0.9965656866055607,0.9998541255044414,0.9965656866055607,1,1,1
0,0,0,4.379387032781094e-12,5.019561655533953e-11,0.9999999999956206,0.9999999999498044,1,1,1
1,1,1,0.9999999999999827,1.0,0.9999999999999827,1.0,1,1,1
0,0,0,0.00046072624751294775,0.0010589849516482526,0.9995392737524871,0.9989410150483518,1,1,1
1,1,1,0.9999999194445124,0.9999999996136175,0.9999999194445124,0.9999999996136175,1,1,1
0,0,0,1.795188907685575e-20,1.8561214118241208e-21,1.0,1.0,1,1,1
0,0,0,0.012640678320730993,0.08717044752910791,0.987359321679269,0.912829552470892,1,1,1
1,1,1,0.9999999999999516,0.9999999999983249,0.9999999999999516,0.9999999999983249,1,1,1
1,1,1,0.9999999840267741,0.9999999928105758,0.9999999840267741,0.9999999928105758,1,1,1
1,1,1,0.9999998700311139,0.9999999966393385,0.9999998700311139,0.9999999966393385,1,1,1
1,1,1,0.9999999998117752,0.9999999999719245,0.9999999998117752,0.9999999999719245,1,1,1
0,0,0,4.674464869273898e-22,1.738336709746048e-24,1.0,1.0,1,1,1
0,0,0,2.289151665227847e-05,7.423573350448163e-06,0.9999771084833478,0.9999925764266495,1,1,1
1,1,1,0.9999999999999991,1.0,0.9999999999999991,1.0,1,1,1
1,1,1,0.9999999999999976,0.9999999999999969,0.9999999999999976,0.9999999999999969,1,1,1
0,0,0,7.631067911687378e-15,2.59795850353199e-15,0.9999999999999923,0.9999999999999974,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
1,1,1,0.9999999999999953,0.9999999999999885,0.9999999999999953,0.9999999999999885,1,1,1
0,0,0,0.00035778065343214496,0.00020829939472748467,0.9996422193465678,0.9997917006052726,1,1,1
1,1,1,0.9999999999953881,0.9999999999487819,0.9999999999953881,0.9999999999487819,1,1,1
0,0,0,6.31326149605134e-09,7.383505189189845e-07,0.9999999936867385,0.999999261649481,1,1,1
0,0,0,0.00067195385208834,0.0006123736236314782,0.9993280461479117,0.9993876263763686,1,1,1
1,1,1,0.999973614849209,0.9999962345530871,0.999973614849209,0.9999962345530871,1,1,1
0,0,0,9.314826500724659e-05,0.0004563526892941622,0.9999068517349927,0.9995436473107059,1,1,1
1,1,1,0.9999999999999991,1.0,0.9999999999999991,1.0,1,1,1
0,0,0,0.003077416330332087,0.0016964231975566085,0.9969225836696679,0.9983035768024434,1,1,1
1,1,1,0.999999999999446,0.9999999999999976,0.999999999999446,0.9999999999999976,1,1,1
1,1,1,0.9999999999999958,0.9999999999996976,0.9999999999999958,0.9999999999996976,1,1,1
0,0,0,1.5971162387751907e-05,1.8250206965743428e-06,0.9999840288376123,0.9999981749793034,1,1,1
1,1,1,0.9999999999999529,0.9999999999999951,0.9999999999999529,0.9999999999999951,1,1,1
1,1,1,0.9999999999921425,0.9999999999967424,0.9999999999921425,0.9999999999967424,1,1,1
1,1,1,0.9999999930354802,0.9999999807406305,0.9999999930354802,0.9999999807406305,1,1,1
1,1,1,1.0,1.0,1.0,1.0,1,1,1
0,0,0,0.00013914368249270023,0.00023281512606368782,0.9998608563175073,0.9997671848739363,1,1,1
0,0,0,7.725372316830639e-13,2.652543200317135e-11,0.9999999999992275,0.9999999999734746,1,1,1
0,0,0,9.599406115443121e-06,1.8428665662626803e-05,0.9999904005938846,0.9999815713343374,1,1,1
1,1,1,0.9999999999999933,0.9999999999999998,0.9999999999999933,0.9999999999999998,1,1,1
1,1,1,0.9999969531532705,0.9999999558146826,0.9999969531532705,0.9999999558146826,1,1,1
1,1,1,0.999999999518522,0.9999999973878653,0.999999999518522,0.9999999973878653,1,1,1
